"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"1542","1560","3800","0.35","false","0.0039059999999999997","3800","90","41","1.9801759357400006","0.007734567205000442","0.0075","false"
"1561","1600","5000","0.31","false","0.0039059999999999997","5000","90","41","1.9908002644483092","0.0077760658329350954","0.0075","false"
"1601","1650","6300","0.29","false","0.0039059999999999997","6300","90","41","1.9925062941920888","0.0077827295851142985","0.0075","false"
"1651","1700","6200","0.26","false","0.0039059999999999997","6200","90","41","1.990466037001722","0.007774760340528725","0.0075","false"
"1701","1801","11300","0.25","false","0.0039059999999999997","11300","90","41","2.0060121230649215","0.007835483352691583","0.0075","false"
"1802","1811","12500","0.28","false","0.0039059999999999997","12500","90","41","2.007334748882685","0.007840649529135766","0.0075","false"
"1812","1821","13400","0.28","false","0.0039059999999999997","13400","90","41","2.00557794436308","0.00783378745068219","0.0075","false"
"1822","1831","15800","0.26","false","0.0039059999999999997","15800","90","41","2.026079812992991","0.007913867749550623","0.0075","false"
"1832","1841","20200","0.25","false","0.0039059999999999997","20200","90","41","2.04218196936735","0.007976762772348869","0.0075","false"
"1842","1851","27400","0.22","false","0.0039059999999999997","27400","90","41","2.0647014387130893","0.008064723819613326","0.0075","false"
"1852","1861","29000","0.25","false","0.0039059999999999997","29000","90","41","2.0050651876486407","0.00783178462295559","0.0075","false"
"1862","1871","31500","0.22","false","0.0039059999999999997","31500","90","41","2.020003428725663","0.007890133392602439","0.0075","false"
"1872","1881","35000","0.21","false","0.0039059999999999997","35000","90","41","2.025447343982421","0.007911397325595336","0.0075","false"
"1882","1891","37800","0.19","false","0.0039059999999999997","37800","90","41","2.025931551777748","0.007913288641243882","0.0075","false"
"1892","1901","38200","0.18","false","0.0039059999999999997","38200","90","41","2.0159404878290124","0.007874263545460121","0.0075","false"
"1902","1911","42100","0.13","false","0.0039059999999999997","42100","90","41","2.0507958057827187","0.008010408417387298","0.0075","false"
"1912","1921","44000","0.14","false","0.0039059999999999997","44000","90","41","2.036995545668886","0.007956504601382669","0.0075","false"
"1922","1931","45000","0.12","false","0.0039059999999999997","45000","90","41","2.041878316188108","0.007975576703030748","0.0075","false"
"1932","1951","50200","0.07","false","0.0039059999999999997","50200","90","41","2.0688597605823285","0.008080966224834575","0.0075","false"
"1952","1961","55900","0.09","false","0.0039059999999999997","55900","90","41","2.079702033920253","0.008123316144492508","0.0075","false"
"1962","1971","56300","0.1","false","0.0039059999999999997","56300","90","41","2.0630987037827895","0.008058463536975575","0.0075","false"
"1972","1981","57400","0.07","false","0.0039059999999999997","57400","90","41","2.077256956063608","0.008113765670384453","0.0075","true"
"1982","1991","59300","0.1","false","0.0039059999999999997","59300","90","41","2.0737329038025507","0.008100000722252762","0.0075","true"
"1992","2001","63200","0.09","false","0.0039059999999999997","63200","90","41","2.0917676134018364","0.008170444297947572","0.0075","true"
"2002","2011","65600","0.09","false","0.0039059999999999997","65600","90","41","2.108540871152397","0.008235960642721262","0.0075","true"
"2012","2015","66270","0.09","false","0.0039059999999999997","66270","90","41","2.1169876185726983","0.00826895363814496","0.0075","true"
