"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"1701","1801","11300","0.25","false","1.0","11300","90","41","2.12032647613711","2.12032647613711","0.0075","false"
"1802","1811","12500","0.28","false","1.0","12500","90","41","2.1217946989581833","2.1217946989581833","0.0075","false"
"1812","1821","13400","0.28","false","1.0","13400","90","41","2.115831035584551","2.115831035584551","0.0075","false"
"1822","1831","15800","0.26","false","1.0","15800","90","41","2.141345162255089","2.141345162255089","0.0075","false"
"1832","1841","20200","0.25","false","1.0","20200","90","41","2.1591326468585565","2.1591326468585565","0.0075","false"
"1842","1851","27400","0.22","false","1.0","27400","90","41","2.1810917422661538","2.1810917422661538","0.0075","false"
"1852","1861","29000","0.25","false","1.0","29000","90","41","2.1179472314217196","2.1179472314217196","0.0075","false"
"1862","1871","31500","0.22","false","1.0","31500","90","41","2.1348309557040244","2.1348309557040244","0.0075","false"
"1872","1881","35000","0.21","false","1.0","35000","90","41","2.140983407115665","2.140983407115665","0.0075","false"
"1882","1891","37800","0.19","false","1.0","37800","90","41","2.1420789393716047","2.1420789393716047","0.0075","false"
"1892","1901","38200","0.18","false","1.0","38200","90","41","2.129825646582069","2.129825646582069","0.0075","false"
"1902","1911","42100","0.13","false","1.0","42100","90","41","2.167645452427565","2.167645452427565","0.0075","false"
"1912","1921","44000","0.14","false","1.0","44000","90","41","2.1518246505912124","2.1518246505912124","0.0075","false"
"1922","1931","45000","0.12","false","1.0","45000","90","41","2.158747163696157","2.158747163696157","0.0075","false"
"1932","1951","50200","0.07","false","1.0","50200","90","41","2.186819960323197","2.186819960323197","0.0075","false"
"1952","1961","55900","0.09","false","1.0","55900","90","41","2.1975090544078184","2.1975090544078184","0.0075","false"
"1962","1971","56300","0.1","false","1.0","56300","90","41","2.1806716744191683","2.1806716744191683","0.0075","false"
"1972","1981","57400","0.07","false","1.0","57400","90","41","2.1950122990122205","2.1950122990122205","0.0075","true"
"1982","1991","59300","0.1","false","1.0","59300","90","41","2.1928644076187234","2.1928644076187234","0.0075","true"
"1992","2001","63200","0.09","false","1.0","63200","90","41","2.213892376776689","2.213892376776689","0.0075","true"
"2002","2011","65600","0.09","false","1.0","65600","90","41","2.2368410267973617","2.2368410267973617","0.0075","true"
"2012","2015","66270","0.09","false","1.0","66270","90","41","2.251142783163188","2.251142783163188","0.0075","true"
