"Start Year","End Year","Environment Capacity","Breeding Probability","Disease","Fitness Factor","Expected Max Population","Max Age","Max Breeding Age","Avg Capacity Factor","Avg Capacity Fitness","Mutations","Modern"
"1491","1522","2800","0.35","false","1.75","2800","90","41","1.0827650136776592","1.8948387739359036","0.0075","false"
"1523","1541","3400","0.35","false","1.75","3400","90","41","1.0911601976689775","1.9095303459207107","0.0075","false"
"1542","1560","3800","0.35","false","1.75","3800","90","41","1.0870950992961221","1.9024164237682137","0.0075","false"
"1561","1600","5000","0.31","false","1.75","5000","90","41","1.0916798163953971","1.910439678691945","0.0075","false"
"1601","1650","6300","0.29","false","1.75","6300","90","41","1.09290985253704","1.91259224193982","0.0075","false"
"1651","1700","6200","0.26","false","1.75","6200","90","41","1.0923952903357383","1.911691758087542","0.0075","false"
"1701","1801","11300","0.25","false","1.75","11300","90","41","1.100933806428636","1.926634161250113","0.0075","false"
"1802","1811","12500","0.28","false","1.75","12500","90","41","1.101562586834616","1.927734526960578","0.0075","false"
"1812","1821","13400","0.28","false","1.75","13400","90","41","1.0986175483582183","1.922580709626882","0.0075","false"
"1822","1831","15800","0.26","false","1.75","15800","90","41","1.111404306337441","1.9449575360905218","0.0075","false"
"1832","1841","20200","0.25","false","1.75","20200","90","41","1.120942038633842","1.9616485676092235","0.0075","false"
"1842","1851","27400","0.22","false","1.75","27400","90","41","1.1321745372142782","1.9813054401249868","0.0075","false"
"1852","1861","29000","0.25","false","1.75","29000","90","41","1.0992162836990016","1.9236284964732528","0.0075","false"
"1862","1871","31500","0.22","false","1.75","31500","90","41","1.1092391677314248","1.9411685435299935","0.0075","false"
"1872","1881","35000","0.21","false","1.75","35000","90","41","1.11165366736087","1.9453939178815223","0.0075","false"
"1882","1891","37800","0.19","false","1.75","37800","90","41","1.1110355231650308","1.944312165538804","0.0075","false"
"1892","1901","38200","0.18","false","1.75","38200","90","41","1.106202551301597","1.9358544647777947","0.0075","false"
"1902","1911","42100","0.13","false","1.75","42100","90","41","1.1250913706505552","1.9689098986384717","0.0075","false"
"1912","1921","44000","0.14","false","1.75","44000","90","41","1.1169509133426485","1.9546640983496348","0.0075","false"
"1922","1931","45000","0.12","false","1.75","45000","90","41","1.1206499083927859","1.9611373396873752","0.0075","false"
"1932","1951","50200","0.07","false","1.75","50200","90","41","1.1352555876360577","1.986697278363101","0.0075","false"
"1952","1961","55900","0.09","false","1.75","55900","90","41","1.1418612913184985","1.9982572598073722","0.0075","false"
"1962","1971","56300","0.1","false","1.75","56300","90","41","1.132275993140596","1.981482987996043","0.0075","false"
"1972","1981","57400","0.07","false","1.75","57400","90","41","1.1401141557506373","1.9951997725636152","0.0075","true"
"1982","1991","59300","0.1","false","1.75","59300","90","41","1.137871271712474","1.9912747254968295","0.0075","true"
"1992","2001","63200","0.09","false","1.75","63200","90","41","1.1488644403240298","2.0105127705670522","0.0075","true"
"2002","2011","65600","0.09","false","1.75","65600","90","41","1.158497910024479","2.027371342542838","0.0075","true"
"2012","2015","66270","0.09","false","1.75","66270","90","41","1.1634460134225741","2.036030523489505","0.0075","true"
