Ackleys,Alpine,Brown,ChungReynolds,DixonPrice,Exponential,Griewank,Qing,Rastrigin,Rosenbrock,Salomon,SchumerSteiglitz,Schwefel220,Schwefel226,Sphere,StyblinksiTang,SumOfPowers,SumSquares,Trid,Zakharoy,FixedOne,FixedHalf,Random
7.56E-05,3.65E-05,3.19E-05,3.09E-05,3.47E-05,7.54E-05,3.96E-05,1.49E-04,1.13E-04,4.32E-05,0.097145354,3.28E-05,4.58E-05,0.003410045,3.82E-05,4.85E-05,0.126111141,4.33E-05,1.57E-04,5.25E-05,0,0,0.062685832
7.66E-05,3.65E-05,3.19E-05,3.09E-05,3.47E-05,7.54E-05,4.18E-05,1.40E-04,1.11E-04,4.32E-05,0.09451959,3.22E-05,4.43E-05,0.003410045,3.82E-05,4.73E-05,0.145010351,4.33E-05,1.69E-04,5.25E-05,0,0,0.05468985
7.66E-05,3.75E-05,3.15E-05,3.09E-05,4.26E-05,7.54E-05,4.47E-05,1.29E-04,1.08E-04,4.32E-05,0.09451959,2.05E-05,4.29E-05,0.003318811,4.08E-05,4.54E-05,0.145010351,4.21E-05,1.71E-04,5.19E-05,0,0,0.05468985
7.68E-05,3.49E-05,2.99E-05,3.09E-05,4.47E-05,8.67E-05,4.35E-05,1.26E-04,1.08E-04,4.32E-05,0.09451959,2.05E-05,3.43E-05,0.003209365,3.94E-05,4.47E-05,0.13338411,4.11E-05,1.71E-04,5.19E-05,0,0,0.05468985
7.70E-05,3.49E-05,3.06E-05,2.78E-05,4.12E-05,8.67E-05,4.84E-05,1.29E-04,1.08E-04,4.27E-05,0.093417279,2.31E-05,3.44E-05,0.004566217,4.25E-05,4.40E-05,0.129601728,4.37E-05,1.71E-04,5.19E-05,0,0,0.059704815
7.70E-05,3.49E-05,2.35E-05,3.27E-05,3.43E-05,8.84E-05,4.70E-05,1.38E-04,1.08E-04,4.27E-05,0.074618782,2.31E-05,3.50E-05,0.004566217,4.06E-05,4.48E-05,0.129601728,4.37E-05,1.71E-04,5.19E-05,0,0,0.059704815
7.70E-05,3.41E-05,2.38E-05,1.30E-05,3.30E-05,8.65E-05,4.61E-05,1.35E-04,1.16E-04,4.09E-05,0.074618782,2.23E-05,3.50E-05,0.004375109,4.09E-05,4.48E-05,0.129601728,4.37E-05,1.71E-04,5.19E-05,0,0,0.053696202
7.70E-05,3.41E-05,2.38E-05,1.48E-05,3.22E-05,8.47E-05,4.70E-05,1.30E-04,1.16E-04,3.93E-05,0.074618782,2.16E-05,3.47E-05,0.004289368,4.09E-05,3.96E-05,0.129601728,4.44E-05,1.71E-04,5.19E-05,0,0,0.053293926
7.94E-05,3.41E-05,2.38E-05,1.48E-05,3.30E-05,8.47E-05,4.45E-05,1.30E-04,1.20E-04,4.03E-05,0.074618782,2.16E-05,3.45E-05,0.004412959,4.19E-05,3.87E-05,0.126073012,4.44E-05,1.71E-04,5.19E-05,0,0,0.053293926
7.94E-05,3.43E-05,2.38E-05,1.48E-05,3.30E-05,8.47E-05,4.48E-05,1.31E-04,1.22E-04,4.72E-05,0.074618782,2.29E-05,3.45E-05,0.004492392,4.19E-05,3.90E-05,0.122780956,4.44E-05,1.71E-04,5.62E-05,0,0,0.053293926
7.94E-05,3.45E-05,2.38E-05,1.48E-05,3.27E-05,8.26E-05,4.48E-05,1.34E-04,1.26E-04,4.57E-05,0.072251461,2.51E-05,3.34E-05,0.003498632,4.00E-05,3.90E-05,0.126071571,3.56E-05,1.71E-04,5.62E-05,0,0,0.050804522
7.83E-05,3.40E-05,2.30E-05,1.48E-05,3.19E-05,7.24E-05,4.48E-05,1.43E-04,1.27E-04,4.76E-05,0.069696436,2.36E-05,3.24E-05,0.003498632,4.05E-05,3.90E-05,0.126071546,3.56E-05,1.71E-04,5.62E-05,0,0,0.048899619
4.46E-05,3.50E-05,2.72E-05,1.52E-05,3.16E-05,7.09E-05,4.48E-05,1.48E-04,1.27E-04,4.76E-05,0.068808409,2.36E-05,3.24E-05,0.003498632,3.91E-05,3.88E-05,0.1227808,3.56E-05,1.71E-04,5.53E-05,0,0,0.050952779
4.31E-05,3.46E-05,2.80E-05,1.41E-05,3.05E-05,7.15E-05,4.48E-05,1.48E-04,1.20E-04,4.49E-05,0.069728951,2.27E-05,3.31E-05,0.003392311,4.06E-05,4.09E-05,0.116366618,3.56E-05,1.80E-04,5.19E-05,0,0,0.050952779
4.85E-05,3.48E-05,2.80E-05,1.41E-05,3.14E-05,7.41E-05,4.48E-05,1.46E-04,1.36E-04,4.29E-05,0.06797682,2.20E-05,3.31E-05,0.003448253,3.89E-05,3.96E-05,0.116366618,3.58E-05,1.80E-04,5.19E-05,0,0,0.050805269
4.85E-05,3.38E-05,2.67E-05,1.41E-05,3.21E-05,7.18E-05,4.69E-05,1.43E-04,1.36E-04,2.68E-05,0.069966918,2.28E-05,3.31E-05,0.003314442,3.89E-05,3.96E-05,0.094192035,3.38E-05,2.01E-04,5.56E-05,0,0,0.05025683
5.26E-05,3.15E-05,2.72E-05,1.41E-05,3.10E-05,7.33E-05,4.69E-05,1.43E-04,1.41E-04,2.55E-05,0.069966918,2.28E-05,3.20E-05,0.003261552,3.89E-05,3.96E-05,0.089239475,3.38E-05,2.01E-04,5.46E-05,0,0,0.058790158
5.47E-05,3.22E-05,2.83E-05,1.41E-05,3.37E-05,7.33E-05,4.69E-05,1.46E-04,1.35E-04,2.51E-05,0.090408169,2.22E-05,3.16E-05,0.003261552,3.89E-05,3.96E-05,0.056403535,4.01E-05,2.15E-04,4.58E-05,0,0,0.051281241
6.24E-05,2.80E-05,2.80E-05,1.32E-05,3.37E-05,7.33E-05,4.69E-05,1.41E-04,1.35E-04,2.31E-05,0.093910743,2.30E-05,3.16E-05,0.003261552,3.89E-05,4.07E-05,0.056403535,4.01E-05,1.55E-04,4.58E-05,0,0,0.051937864
6.24E-05,2.80E-05,2.88E-05,1.25E-05,3.89E-05,7.07E-05,4.69E-05,1.41E-04,1.31E-04,2.24E-05,0.096903909,2.30E-05,3.16E-05,0.003601005,3.91E-05,4.79E-05,0.044215637,3.23E-05,1.55E-04,4.58E-05,0,0,0.039151739
6.15E-05,2.80E-05,2.88E-05,1.36E-05,3.89E-05,7.34E-05,4.69E-05,1.33E-04,1.26E-04,1.89E-05,0.090258746,2.58E-05,3.16E-05,0.003452585,3.91E-05,4.08E-05,0.04273296,3.23E-05,1.50E-04,4.58E-05,0,0,0.040601312
6.63E-05,2.80E-05,2.93E-05,1.40E-05,3.89E-05,7.34E-05,4.69E-05,1.37E-04,1.21E-04,1.89E-05,0.092607892,2.50E-05,3.30E-05,0.003452585,3.74E-05,4.03E-05,0.058063758,3.98E-05,1.50E-04,4.87E-05,0,0,0.03622031
6.81E-05,3.22E-05,3.00E-05,1.30E-05,4.16E-05,7.34E-05,4.69E-05,1.25E-04,9.81E-05,1.89E-05,0.092607892,2.77E-05,3.30E-05,0.003452585,3.56E-05,4.13E-05,0.058063758,3.78E-05,1.50E-04,4.87E-05,0,0,0.037532796
6.81E-05,3.16E-05,3.15E-05,1.47E-05,4.71E-05,7.07E-05,4.71E-05,1.38E-04,9.52E-05,1.89E-05,0.098174507,2.96E-05,3.54E-05,0.003419412,3.54E-05,4.13E-05,0.058063708,3.78E-05,1.50E-04,5.01E-05,0,0,0.037766597
6.81E-05,3.22E-05,3.03E-05,1.47E-05,4.94E-05,6.84E-05,4.71E-05,1.45E-04,9.29E-05,1.89E-05,0.098509849,2.94E-05,3.61E-05,0.002520432,3.50E-05,3.80E-05,0.066372292,3.75E-05,1.36E-04,5.30E-05,0,0,0.048380327
6.85E-05,3.13E-05,2.97E-05,1.47E-05,4.86E-05,5.29E-05,4.95E-05,1.23E-04,9.32E-05,1.89E-05,0.096607349,2.94E-05,3.47E-05,0.002520432,3.71E-05,3.71E-05,0.058063779,3.75E-05,1.36E-04,5.45E-05,0,0,0.048380327
6.85E-05,3.01E-05,2.97E-05,1.76E-05,5.04E-05,5.64E-05,5.12E-05,1.18E-04,7.40E-05,1.90E-05,0.094129859,2.82E-05,3.59E-05,0.0024725,3.73E-05,3.71E-05,0.058063779,3.75E-05,1.36E-04,5.12E-05,0,0,0.050026629
6.96E-05,2.93E-05,3.00E-05,1.73E-05,5.04E-05,5.72E-05,5.12E-05,1.18E-04,6.18E-05,2.28E-05,0.087939168,2.82E-05,3.59E-05,0.00241248,3.73E-05,3.68E-05,0.056404554,3.66E-05,1.39E-04,5.12E-05,0,0,0.051113567
6.96E-05,2.85E-05,2.94E-05,1.65E-05,4.96E-05,6.07E-05,5.12E-05,1.18E-04,6.04E-05,2.28E-05,0.092197175,2.70E-05,3.46E-05,0.002331185,3.62E-05,3.75E-05,0.054874442,3.94E-05,1.39E-04,5.12E-05,0,0,0.050943736
6.96E-05,2.85E-05,2.92E-05,1.65E-05,4.79E-05,5.93E-05,4.51E-05,1.18E-04,5.99E-05,2.39E-05,0.092197175,2.70E-05,3.47E-05,0.002386656,3.35E-05,3.81E-05,0.059864942,3.94E-05,1.39E-04,5.12E-05,0,0,0.050943736
6.96E-05,2.85E-05,2.92E-05,1.65E-05,4.79E-05,5.50E-05,4.39E-05,1.15E-04,6.01E-05,2.86E-05,0.091122953,2.84E-05,3.47E-05,0.002367511,3.34E-05,3.99E-05,0.058059662,3.94E-05,1.34E-04,5.12E-05,0,0,0.052871175
6.95E-05,2.85E-05,2.95E-05,1.65E-05,4.89E-05,5.30E-05,4.27E-05,1.18E-04,5.92E-05,2.71E-05,0.091122953,2.85E-05,3.59E-05,0.002272595,3.22E-05,4.04E-05,0.058059662,3.94E-05,1.56E-04,5.19E-05,0,0,0.051640794
7.17E-05,2.85E-05,3.03E-05,1.68E-05,4.89E-05,5.30E-05,4.13E-05,1.22E-04,6.45E-05,2.50E-05,0.092979028,2.85E-05,3.32E-05,0.002272595,3.27E-05,4.16E-05,0.058059662,3.94E-05,1.83E-04,5.19E-05,0,0,0.05749862
7.52E-05,2.85E-05,2.95E-05,1.70E-05,4.92E-05,5.18E-05,4.21E-05,1.22E-04,6.64E-05,2.50E-05,0.09294193,2.78E-05,3.32E-05,0.002272595,3.27E-05,4.16E-05,0.058059662,3.94E-05,1.78E-04,5.19E-05,0,0,0.062706587
7.96E-05,2.85E-05,2.95E-05,1.78E-05,4.92E-05,4.98E-05,4.06E-05,1.21E-04,6.55E-05,2.50E-05,0.092615868,2.81E-05,3.32E-05,0.002272595,3.17E-05,4.01E-05,0.056400813,3.96E-05,1.78E-04,5.19E-05,0,0,0.064605916
6.90E-05,2.75E-05,2.94E-05,1.78E-05,4.74E-05,3.13E-05,3.98E-05,1.23E-04,6.91E-05,2.50E-05,0.092615868,2.81E-05,3.32E-05,0.002246125,2.88E-05,4.04E-05,0.054871017,4.16E-05,1.78E-04,5.19E-05,0,0,0.06133886
6.90E-05,2.58E-05,3.09E-05,1.78E-05,4.74E-05,3.02E-05,4.01E-05,1.16E-04,6.91E-05,2.50E-05,0.090676309,2.81E-05,3.32E-05,0.002735085,2.91E-05,3.85E-05,0.054871017,4.01E-05,1.78E-04,5.19E-05,0,0,0.06402079
6.90E-05,2.06E-05,3.09E-05,1.78E-05,4.82E-05,2.92E-05,4.01E-05,1.13E-04,6.91E-05,2.50E-05,0.090676309,2.91E-05,3.20E-05,0.002221861,2.90E-05,3.44E-05,0.054871037,4.01E-05,1.78E-04,5.19E-05,0,0,0.072972824
6.90E-05,2.06E-05,3.22E-05,1.70E-05,4.93E-05,2.83E-05,4.01E-05,1.07E-04,6.91E-05,2.50E-05,0.090676309,2.91E-05,3.33E-05,0.002221861,2.98E-05,3.64E-05,0.056400723,3.98E-05,1.78E-04,5.19E-05,0,0,0.082260799
6.90E-05,2.27E-05,3.30E-05,1.68E-05,4.93E-05,2.78E-05,4.14E-05,7.85E-05,7.40E-05,2.50E-05,0.090676309,2.86E-05,3.33E-05,0.002221861,2.98E-05,3.36E-05,0.056400704,4.70E-05,1.78E-04,5.19E-05,0,0,0.082583694
6.66E-05,1.71E-05,3.22E-05,1.71E-05,4.93E-05,3.85E-05,4.21E-05,7.46E-05,7.40E-05,2.50E-05,0.090676309,3.23E-05,3.33E-05,0.002309198,2.98E-05,3.36E-05,0.061836744,4.70E-05,1.89E-04,5.13E-05,0,0,0.063834315
6.40E-05,1.71E-05,3.33E-05,1.69E-05,4.77E-05,3.84E-05,4.21E-05,7.94E-05,7.39E-05,2.40E-05,0.090676309,3.10E-05,3.33E-05,0.002258933,2.98E-05,3.44E-05,0.059864749,4.70E-05,1.83E-04,5.13E-05,0,0,0.067864192
6.17E-05,1.65E-05,3.23E-05,1.69E-05,4.51E-05,3.84E-05,4.21E-05,9.59E-05,5.37E-05,2.40E-05,0.090676309,2.99E-05,3.33E-05,0.002258933,2.98E-05,3.32E-05,0.068081939,4.71E-05,1.83E-04,5.80E-05,0,0,0.067864192
6.27E-05,1.66E-05,3.24E-05,1.77E-05,4.70E-05,3.93E-05,4.21E-05,9.59E-05,5.50E-05,2.38E-05,0.137907867,3.13E-05,3.23E-05,0.002258933,2.98E-05,3.41E-05,0.061836654,4.71E-05,1.83E-04,6.83E-05,0,0,0.063802408
6.55E-05,1.69E-05,3.50E-05,1.77E-05,4.85E-05,3.88E-05,4.21E-05,9.10E-05,5.69E-05,2.42E-05,0.0703405,3.07E-05,3.28E-05,0.002258933,2.98E-05,3.36E-05,0.061836654,4.63E-05,1.81E-04,7.20E-05,0,0,0.054875911
6.55E-05,1.69E-05,3.41E-05,2.03E-05,3.35E-05,4.01E-05,4.30E-05,9.10E-05,4.90E-05,2.21E-05,0.066493993,2.96E-05,3.29E-05,0.002258933,2.98E-05,3.44E-05,0.059864669,4.63E-05,1.81E-04,7.49E-05,0,0,0.05349388
6.36E-05,1.71E-05,3.41E-05,2.27E-05,3.25E-05,4.40E-05,4.30E-05,9.97E-05,4.90E-05,2.06E-05,0.061523068,2.96E-05,3.63E-05,0.002258933,2.98E-05,3.64E-05,0.068081849,4.63E-05,1.81E-04,7.49E-05,0,0,0.062923272
6.62E-05,1.80E-05,3.50E-05,2.16E-05,3.25E-05,4.78E-05,4.30E-05,9.97E-05,4.83E-05,2.06E-05,0.067807444,3.05E-05,3.79E-05,0.002270725,2.98E-05,3.64E-05,0.218723838,4.83E-05,1.81E-04,7.85E-05,0,0,0.066428831
7.43E-05,2.00E-05,3.31E-05,2.16E-05,3.09E-05,4.37E-05,4.30E-05,9.65E-05,4.83E-05,2.20E-05,0.066433524,3.05E-05,3.65E-05,0.002270725,3.08E-05,3.51E-05,0.063998098,4.83E-05,1.81E-04,7.85E-05,0,0,0.053677261
7.19E-05,2.00E-05,3.19E-05,2.16E-05,3.00E-05,4.47E-05,4.30E-05,9.93E-05,4.71E-05,1.85E-05,0.066433524,3.04E-05,3.88E-05,0.002472465,2.96E-05,3.79E-05,0.06183659,5.28E-05,1.81E-04,7.85E-05,0,0,0.068337793
8.32E-05,1.96E-05,3.19E-05,2.09E-05,2.90E-05,4.47E-05,4.31E-05,1.04E-04,5.41E-05,1.77E-05,0.066433524,2.96E-05,4.33E-05,0.002130012,2.49E-05,3.79E-05,0.06183659,5.28E-05,1.81E-04,7.85E-05,0,0,0.068337793
8.28E-05,1.90E-05,3.12E-05,1.98E-05,2.91E-05,4.30E-05,4.31E-05,1.04E-04,6.47E-05,1.82E-05,0.06481864,2.94E-05,4.34E-05,0.002109915,2.49E-05,3.79E-05,0.060101533,5.14E-05,1.81E-04,7.85E-05,0,0,0.076131975
8.86E-05,1.95E-05,3.12E-05,1.98E-05,2.91E-05,4.40E-05,4.31E-05,1.03E-04,6.36E-05,1.75E-05,0.094098486,2.19E-05,3.76E-05,0.002109915,2.38E-05,3.79E-05,0.060101533,5.09E-05,1.33E-04,7.85E-05,0,0,0.076127328
7.03E-05,1.95E-05,3.14E-05,1.98E-05,2.91E-05,4.23E-05,4.00E-05,1.01E-04,6.40E-05,1.70E-05,0.090585562,2.22E-05,3.76E-05,0.002531973,2.50E-05,3.66E-05,0.058436468,5.28E-05,1.33E-04,7.85E-05,0,0,0.064920248
7.03E-05,2.01E-05,3.25E-05,1.98E-05,3.18E-05,4.10E-05,4.33E-05,1.02E-04,6.24E-05,1.73E-05,0.093243432,2.22E-05,3.76E-05,0.002518113,2.72E-05,3.54E-05,0.045872569,5.28E-05,1.33E-04,7.85E-05,0,0,0.048243608
7.03E-05,1.90E-05,3.30E-05,1.79E-05,3.18E-05,3.94E-05,4.33E-05,1.05E-04,5.66E-05,1.66E-05,0.093243432,2.22E-05,3.76E-05,0.003407244,2.72E-05,3.45E-05,0.043125838,5.09E-05,1.33E-04,6.90E-05,0,0,0.048243608
7.03E-05,1.88E-05,3.19E-05,1.80E-05,3.08E-05,3.60E-05,4.05E-05,1.05E-04,6.50E-05,1.78E-05,0.092629206,2.22E-05,3.59E-05,0.003365417,2.72E-05,3.31E-05,0.059851308,4.78E-05,1.33E-04,6.90E-05,0,0,0.048243608
7.03E-05,1.83E-05,3.29E-05,1.76E-05,3.20E-05,3.60E-05,3.70E-05,1.43E-04,6.54E-05,1.78E-05,0.092629206,2.22E-05,3.45E-05,0.00339119,2.72E-05,3.31E-05,0.058047463,4.78E-05,1.33E-04,6.62E-05,0,0,0.04651915
7.03E-05,1.88E-05,3.24E-05,1.76E-05,3.20E-05,3.60E-05,3.57E-05,1.62E-04,6.50E-05,1.78E-05,0.090772446,2.91E-05,3.45E-05,0.003407929,2.72E-05,3.41E-05,0.064746751,4.58E-05,1.79E-04,6.62E-05,0,0,0.04651915
7.03E-05,1.88E-05,3.11E-05,1.72E-05,3.09E-05,3.64E-05,3.68E-05,1.62E-04,6.26E-05,1.78E-05,0.104370768,3.12E-05,3.46E-05,0.003407929,2.72E-05,3.42E-05,0.061821482,4.40E-05,1.79E-04,6.62E-05,0,0,0.04651915
7.03E-05,1.89E-05,3.04E-05,1.78E-05,3.26E-05,3.87E-05,3.55E-05,1.61E-04,6.26E-05,1.72E-05,0.109766694,2.94E-05,2.26E-05,0.003427099,2.72E-05,3.64E-05,0.058047463,4.15E-05,1.79E-04,6.81E-05,0,0,0.04496171
7.03E-05,1.89E-05,2.84E-05,1.78E-05,3.26E-05,3.87E-05,3.63E-05,1.88E-04,6.00E-05,1.72E-05,0.117504867,3.15E-05,2.32E-05,0.003257436,2.72E-05,3.74E-05,0.064747158,3.48E-05,1.79E-04,6.81E-05,0,0,0.051021663
7.03E-05,2.04E-05,2.69E-05,1.78E-05,3.26E-05,4.32E-05,3.65E-05,1.88E-04,5.79E-05,1.84E-05,0.117504867,3.15E-05,2.64E-05,0.003654707,2.72E-05,3.74E-05,0.054861443,3.48E-05,1.94E-04,6.81E-05,0,0,0.051021663
7.03E-05,2.05E-05,2.63E-05,2.41E-05,3.24E-05,4.31E-05,3.94E-05,1.88E-04,6.11E-05,2.25E-05,0.132562485,3.10E-05,2.61E-05,0.003654707,2.72E-05,3.73E-05,0.044203421,4.24E-05,1.94E-04,6.82E-05,0,0,0.061217957
7.03E-05,2.04E-05,2.63E-05,2.54E-05,3.91E-05,4.82E-05,3.94E-05,1.82E-04,6.11E-05,2.45E-05,0.113599563,3.16E-05,2.60E-05,0.003654707,2.72E-05,3.53E-05,0.042722044,4.12E-05,1.96E-04,7.37E-05,0,0,0.039309434
7.03E-05,2.14E-05,2.84E-05,2.82E-05,3.91E-05,4.99E-05,4.02E-05,1.71E-04,5.98E-05,2.51E-05,0.091341599,2.96E-05,2.60E-05,0.003654707,2.72E-05,3.21E-05,0.044203421,4.30E-05,1.96E-04,7.60E-05,0,0,0.045375068
6.74E-05,2.27E-05,2.81E-05,2.85E-05,3.78E-05,4.98E-05,3.55E-05,1.71E-04,5.98E-05,2.46E-05,0.091341599,3.27E-05,3.01E-05,0.003654707,2.75E-05,3.49E-05,0.044203421,3.33E-05,1.96E-04,8.74E-05,0,0,0.045375068
6.74E-05,2.27E-05,2.62E-05,2.85E-05,3.97E-05,5.07E-05,3.46E-05,1.68E-04,6.38E-05,2.69E-05,0.106785735,3.27E-05,3.10E-05,0.003515707,2.67E-05,3.50E-05,0.044203421,3.33E-05,1.96E-04,8.74E-05,0,0,0.037152987
6.42E-05,2.27E-05,2.99E-05,2.72E-05,3.76E-05,5.04E-05,3.36E-05,1.77E-04,6.13E-05,2.69E-05,0.103449251,3.27E-05,2.98E-05,0.003515707,2.68E-05,3.55E-05,0.044203421,3.39E-05,1.96E-04,8.74E-05,0,0,0.036954873
6.14E-05,2.27E-05,3.01E-05,2.91E-05,3.76E-05,5.04E-05,3.95E-05,1.76E-04,6.13E-05,2.69E-05,0.083465758,3.18E-05,2.99E-05,0.003383103,2.68E-05,3.27E-05,0.044203421,3.39E-05,1.96E-04,8.74E-05,0,0,0.036954873
6.53E-05,2.16E-05,3.11E-05,2.77E-05,3.76E-05,4.93E-05,4.08E-05,1.64E-04,6.13E-05,2.59E-05,0.083465758,2.92E-05,2.95E-05,0.003383103,3.39E-05,3.27E-05,0.044203421,3.29E-05,1.96E-04,8.74E-05,0,0,0.036954873
6.53E-05,2.21E-05,3.21E-05,2.77E-05,3.77E-05,4.90E-05,4.08E-05,1.64E-04,6.54E-05,2.60E-05,0.083465758,2.98E-05,2.73E-05,0.003298077,3.66E-05,3.27E-05,0.042722044,3.29E-05,2.13E-04,8.74E-05,0,0,0.035674431
6.53E-05,2.09E-05,3.12E-05,2.77E-05,3.59E-05,4.90E-05,4.08E-05,1.64E-04,6.54E-05,2.60E-05,0.082392803,2.98E-05,2.65E-05,0.003298077,3.61E-05,3.27E-05,0.042988182,3.29E-05,2.13E-04,8.74E-05,0,0,0.033424301
6.25E-05,2.17E-05,3.19E-05,2.77E-05,3.68E-05,4.90E-05,4.08E-05,1.59E-04,6.39E-05,2.60E-05,0.082392803,2.98E-05,2.71E-05,0.003379253,3.60E-05,3.27E-05,0.041623581,3.32E-05,2.13E-04,8.74E-05,0,0,0.062729747
6.86E-05,2.13E-05,2.50E-05,2.77E-05,3.57E-05,4.72E-05,4.08E-05,1.56E-04,6.39E-05,2.74E-05,0.078484496,2.98E-05,2.61E-05,0.003692983,3.60E-05,2.84E-05,0.042988182,3.50E-05,2.21E-04,8.74E-05,0,0,0.033424301
5.88E-05,2.03E-05,3.02E-05,2.77E-05,3.57E-05,4.78E-05,4.15E-05,1.30E-04,6.39E-05,2.79E-05,0.055378298,3.02E-05,2.61E-05,0.002451528,3.45E-05,2.69E-05,0.042988182,3.50E-05,2.21E-04,7.54E-05,0,0,0.033424301
5.77E-05,2.03E-05,3.04E-05,2.77E-05,3.57E-05,4.78E-05,2.84E-05,1.34E-04,6.39E-05,3.02E-05,0.055378298,3.42E-05,2.61E-05,0.002347519,3.05E-05,2.86E-05,0.041623581,3.50E-05,2.21E-04,7.54E-05,0,0,0.033424301
5.86E-05,1.95E-05,3.05E-05,2.77E-05,3.68E-05,4.61E-05,2.75E-05,1.33E-04,6.39E-05,3.02E-05,0.055378298,3.38E-05,2.61E-05,0.002627814,3.19E-05,2.93E-05,0.002598351,3.50E-05,2.21E-04,7.54E-05,0,0,0.040874804
6.32E-05,1.95E-05,3.10E-05,2.68E-05,3.68E-05,4.70E-05,2.75E-05,1.34E-04,6.39E-05,3.04E-05,0.055378298,3.49E-05,2.38E-05,0.00252839,3.19E-05,3.03E-05,0.002511275,3.50E-05,2.49E-04,7.54E-05,0,0,0.062525185
6.14E-05,1.95E-05,3.37E-05,2.68E-05,3.68E-05,4.70E-05,2.65E-05,1.33E-04,6.39E-05,2.93E-05,0.079392686,3.61E-05,2.30E-05,0.00252839,3.19E-05,3.03E-05,0.002360356,3.50E-05,2.52E-04,7.54E-05,0,0,0.062525185
5.69E-05,1.95E-05,3.37E-05,2.68E-05,3.57E-05,4.58E-05,2.16E-05,1.33E-04,6.39E-05,2.99E-05,0.0871909,3.79E-05,2.87E-05,0.00252839,3.07E-05,2.99E-05,0.002695054,3.50E-05,2.52E-04,7.54E-05,0,0,0.066826319
6.15E-05,1.88E-05,3.37E-05,2.69E-05,3.57E-05,4.62E-05,2.09E-05,1.30E-04,7.17E-05,2.99E-05,0.101522211,3.61E-05,3.10E-05,0.003308096,3.07E-05,3.15E-05,0.002597336,3.16E-05,2.68E-04,7.91E-05,0,0,0.062525185
5.76E-05,1.75E-05,3.37E-05,2.69E-05,3.77E-05,5.04E-05,2.11E-05,1.30E-04,7.06E-05,2.78E-05,0.111231109,3.82E-05,3.10E-05,0.002831363,3.07E-05,3.42E-05,0.002510372,3.16E-05,2.79E-04,7.91E-05,0,0,0.062525185
5.95E-05,1.80E-05,3.37E-05,2.67E-05,3.77E-05,5.61E-05,2.11E-05,1.33E-04,7.25E-05,2.14E-05,0.107725929,3.83E-05,3.10E-05,0.002831363,3.07E-05,3.31E-05,0.002431525,3.01E-05,2.81E-04,7.29E-05,0,0,0.061242044
6.24E-05,1.80E-05,3.22E-05,2.74E-05,3.85E-05,5.61E-05,2.03E-05,1.42E-04,7.03E-05,2.24E-05,0.116072305,3.85E-05,3.31E-05,0.002831363,3.07E-05,3.26E-05,0.002431524,3.01E-05,2.81E-04,7.38E-05,0,0,0.052725525
6.38E-05,1.84E-05,3.22E-05,3.02E-05,4.14E-05,5.61E-05,1.98E-05,1.36E-04,7.10E-05,2.24E-05,0.116072305,3.85E-05,3.31E-05,0.002721603,3.07E-05,3.19E-05,0.002597336,3.01E-05,2.35E-04,7.38E-05,0,0,0.045194661
5.87E-05,1.84E-05,3.19E-05,3.37E-05,4.14E-05,6.55E-05,1.99E-05,1.38E-04,7.25E-05,2.14E-05,0.113170032,3.85E-05,3.31E-05,0.002763446,3.07E-05,3.19E-05,0.002597336,3.01E-05,2.28E-04,7.38E-05,0,0,0.054291702
5.90E-05,1.84E-05,2.83E-05,3.18E-05,4.19E-05,6.69E-05,1.99E-05,1.43E-04,7.73E-05,2.23E-05,0.11074383,3.85E-05,3.23E-05,0.002721603,3.07E-05,3.19E-05,0.002597336,3.01E-05,2.28E-04,7.04E-05,0,0,0.054291702
4.89E-05,1.90E-05,2.75E-05,3.03E-05,4.29E-05,6.69E-05,1.92E-05,1.47E-04,7.73E-05,2.13E-05,0.11074383,3.85E-05,2.91E-05,0.002694544,3.07E-05,3.19E-05,0.002597336,3.40E-05,2.28E-04,6.88E-05,0,0,0.058128033
4.89E-05,1.90E-05,3.42E-05,3.15E-05,4.34E-05,6.73E-05,1.92E-05,1.44E-04,7.72E-05,2.71E-05,0.11074383,3.72E-05,3.02E-05,0.002825728,2.94E-05,3.19E-05,0.002431524,3.49E-05,2.28E-04,6.88E-05,0,0,0.059727007
4.89E-05,1.90E-05,3.42E-05,3.33E-05,4.34E-05,6.59E-05,1.89E-05,1.48E-04,7.66E-05,2.71E-05,0.110531323,3.72E-05,2.97E-05,0.002836887,3.00E-05,3.19E-05,0.007172341,3.58E-05,2.28E-04,3.32E-05,0,0,0.060941432
4.82E-05,1.90E-05,3.59E-05,3.35E-05,4.34E-05,6.59E-05,1.95E-05,1.48E-04,7.93E-05,2.71E-05,0.108200515,3.84E-05,3.08E-05,0.002931543,3.00E-05,3.19E-05,1.18E-07,3.73E-05,2.19E-04,3.32E-05,0,0,0.060941432
4.82E-05,1.87E-05,3.56E-05,3.35E-05,4.17E-05,6.70E-05,2.72E-05,1.52E-04,7.93E-05,1.79E-05,0.108200515,3.76E-05,2.97E-05,0.002853624,3.26E-05,3.81E-05,1.18E-07,3.73E-05,2.18E-04,3.32E-05,0,0,0.062546432
4.74E-05,1.72E-05,3.59E-05,3.35E-05,3.54E-05,6.70E-05,2.73E-05,1.52E-04,7.93E-05,2.33E-05,0.109504875,4.02E-05,3.06E-05,0.002928206,3.26E-05,4.26E-05,1.10E-07,3.62E-05,2.18E-04,3.32E-05,0,0,0.062690997
